-0.25	-0.2	-0.15	-0.1	-0.05	0	0.05	0.1	0.15	0.2	0.25
BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE	0.0907274180655476	0.0789473684210526	0.0736758263639984	0.0664015904572565	0.0692794932699921	0.0807920792079208	0.0961008270972824	0.113511390416339	0.119338322174084	0.134698700275699	0.154119038234135
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.10126582278481	0.103297576479936	0.11199050257222	0.125049465769687	0.145684877276326	0.176564368274213	0.219736316420296	0.285427539140907	0.352846832397755	0.440637450199203	0.572460859092734
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_DN	0.239715189873418	0.250989707046714	0.264226024671707	0.287709497206704	0.309808612440191	0.329214826624153	0.348484848484849	0.374652363925308	0.409940357852883	0.444266879744307	0.474989995998399
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_UP	0.775911511675543	0.662999185004075	0.567401960784314	0.483306188925081	0.418642681929681	0.360488798370672	0.312042310821806	0.27031441404655	0.232681336593317	0.205810147299509	0.184867075664622
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN	0.655888223552894	0.703778135048232	0.759326113116727	0.81657989587505	0.873696872493986	0.831801837794646	0.726407613005551	0.651845970623263	0.590111642743222	0.537694455524531	0.493827160493827
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	0.630298273155416	0.582452017234626	0.54641598119859	0.518171160609613	0.494099134539732	0.469500196772924	0.447749510763209	0.429298864081473	0.418987838367987	0.408467267738142	0.394355154841239
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	0.88834754364596	0.937905844155844	0.968241042345277	0.987819732034105	0.995689655172414	0.987828818217511	0.958706661472536	0.898714452668485	0.822204968944099	0.747006566241792	0.689069138663577
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	0.89484206317473	0.861267040898156	0.799440671194567	0.724770642201835	0.651376146788991	0.591179976162098	0.535828025477707	0.491235059760956	0.457573354480571	0.427605409705648	0.400637196336121
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	0.946132037262049	0.949387109529458	0.8905080740449	0.838735177865613	0.776507686243595	0.718232044198895	0.652876280535855	0.590157480314961	0.538582677165354	0.493107522646711	0.460536700868193
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	0.678921568627451	0.628021302744777	0.561253561253561	0.519723464823099	0.482744620381648	0.450567260940032	0.422873422873423	0.395774075579033	0.373572593800979	0.344268934791414	0.324204591220298
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN	0.27461749705767	0.241365777080063	0.220599842146803	0.199291059472233	0.176447420244191	0.16156862745098	0.147553816046967	0.138039215686275	0.128627450980392	0.115925058548009	0.10859375
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	0.705531237564664	0.760462335591869	0.834004834810637	0.835508105970739	0.783104125736739	0.740580847723705	0.7	0.664460879719735	0.634488127676139	0.614391865467345	0.592012529365701
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN	0.846832397754611	0.879633320047828	0.9192	0.943177270908363	0.922738190552442	0.855147645650439	0.766998011928429	0.663208300079808	0.566853482786229	0.469855305466238	0.384923817161187
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.0898251192368839	0.1005164878824	0.113843712812376	0.130659253375695	0.150853513298928	0.17439556084027	0.207885304659498	0.250199521149242	0.305699481865285	0.370826709062003	0.455164131305044
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	0.240944881889764	0.263675718221173	0.296690307328605	0.345181674565561	0.408300395256917	0.498618239242006	0.618634030793525	0.730071033938437	0.829964328180737	0.915173237753883	0.965668662674651
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	0.570448122729108	0.520193861066236	0.482730923694779	0.4436	0.39800796812749	0.35575009948269	0.327517842981761	0.311014263074485	0.30608214849921	0.306656101426307	0.305709754163362
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP	0.117254901960784	0.139370078740157	0.160721285770286	0.193889541715629	0.232914375490966	0.294978252273626	0.374506708760852	0.448248720975994	0.539745627980922	0.648251192368839	0.796347757046447
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN	0.681980198019802	0.637083993660856	0.594455445544554	0.551357733175915	0.519321766561514	0.490528808208366	0.459629775502166	0.434697088906373	0.426592797783933	0.420134760206104	0.401972386587771
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	0.703703703703704	0.736424891002775	0.786826347305389	0.830481496219658	0.82435129740519	0.784916201117318	0.745411013567438	0.703168872843963	0.6714859437751	0.637454981992797	0.609149277688603
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN	0.257624398073836	0.268890675241158	0.288291900561347	0.315366049879324	0.350160256410256	0.384522854851644	0.425089892129445	0.473810475809676	0.536985205917633	0.613654618473896	0.696774193548387
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP	0.868937875751503	0.936144578313253	0.916732751784298	0.876996805111821	0.821115537848606	0.761431411530815	0.706937799043062	0.658072193573979	0.620826709062003	0.589561091340451	0.541055136850456
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_DN	0.48471615720524	0.525039745627981	0.562375448385811	0.592592592592593	0.631137724550898	0.673461231015188	0.72077139413419	0.771774193548387	0.819286871961102	0.877377579927155	0.921770051363098
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_UP	0.955670926517572	0.8952608522501	0.823623304070231	0.760983474405482	0.70032310177706	0.651735270379338	0.61361804995971	0.588947156111335	0.569069673781716	0.558064516129032	0.545709703287891
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN	0.834372564302416	0.772073123298327	0.717578125	0.664968652037618	0.615865572489254	0.569585613760751	0.537676609105181	0.507450980392157	0.48642266824085	0.468464894882983	0.447879508521601
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_DN	0.0161608198659834	0.0134069400630915	0.0106677202686685	0.00831024930747922	0.00712589073634204	0.00673534072900159	0.00673534072900159	0.00673000791765637	0.0063341250989707	0.00712589073634204	0.00792393026941363
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	0.597122302158273	0.551655364978061	0.514536041417762	0.483512117600318	0.464766429136975	0.450079239302694	0.436758893280632	0.426313709996049	0.420015760441292	0.415317804974339	0.415244144501786
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	0.27229862475442	0.292011019283747	0.318466353677621	0.362633031139141	0.427616050354052	0.479355092410539	0.523527085804666	0.590131317150816	0.648229208117788	0.72890843662535	0.811727163940965
BUFFA_HYPOXIA_METAGENE	0.200079239302694	0.187201907790143	0.175955414012739	0.168593064966122	0.16593362654938	0.161071143085532	0.156925540432346	0.150300601202405	0.145950280673617	0.145490981963928	0.149038461538462
WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	0.0709728867623605	0.068827531012405	0.0751305745279229	0.0842062852538276	0.0911280610196708	0.100681909346169	0.110132158590308	0.117905675459632	0.135891286970424	0.163607342378292	0.194322271091563
WINTER_HYPOXIA_DN	0.495459928938018	0.520504731861199	0.544702638834187	0.575266693006717	0.60819865983445	0.647499015360378	0.698500394632991	0.746256895193065	0.807066296149266	0.864628820960699	0.917830075787794
PARENT_MTOR_SIGNALING_DN	0.578701904391761	0.675791943684005	0.781237682301931	0.873422712933754	0.876116978066612	0.837717523269931	0.803073190456935	0.758426966292135	0.6952	0.63625450180072	0.573073868149325
KORKOLA_EMBRYONAL_CARCINOMA_UP	0.499601275917065	0.435825669732107	0.386162510056315	0.339790153349475	0.307599029911075	0.261432618373128	0.21979797979798	0.189222042139384	0.171554841301728	0.174456083803384	0.184411410204902
KORKOLA_TERATOMA_UP	0.599764798118385	0.722682445759369	0.869118228548834	0.932673267326733	0.97070467141726	0.99565560821485	0.999208547685002	0.961739830849779	0.8625	0.794747474747475	0.765326837190418
KORKOLA_YOLK_SAC_TUMOR_UP	0.808052053680358	0.728827361563518	0.658655804480652	0.612236628849271	0.545674044265594	0.498797113071371	0.440480961923848	0.383809907370117	0.3306645316253	0.295881647341064	0.276194299478121
KORKOLA_SEMINOMA_UP	0.808806029353431	0.917133706965573	0.884938074310827	0.785428342674139	0.623402555910543	0.496805111821086	0.402649538338017	0.339078156312625	0.295627757721621	0.278465840990811	0.261477045908184
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0.802246289610911	0.846092503987241	0.848973016512284	0.7048652995577	0.539975893933307	0.405861099959855	0.332401118657611	0.288453855373552	0.253285543608124	0.22700119474313	0.202300674335581
HOLLMANN_APOPTOSIS_VIA_CD40_UP	0.149003984063745	0.128763866877971	0.110011871784725	0.0987703292344308	0.0926365795724466	0.0894405043341214	0.089159465828751	0.0923016496465043	0.0978689818468824	0.10245253164557	0.104265402843602
LIU_PROSTATE_CANCER_UP	0.0439256034823902	0.0427046263345196	0.0457052797478329	0.0472627018511225	0.0469057942451715	0.0484061393152302	0.0503540519276161	0.0539795114263199	0.0541930379746835	0.0556213017751479	0.0580798103516397
LIU_SOX4_TARGETS_UP	0.612681744749596	0.476665337056243	0.35249500998004	0.273053892215569	0.205005959475566	0.150679456434852	0.108257605689451	0.0800788954635109	0.0656446540880503	0.0589854502556036	0.0534171249018068
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	0.342618384401114	0.309372517871326	0.282488114104596	0.26301261829653	0.248818897637795	0.23605655930872	0.219569471624266	0.204927649589363	0.198981590285938	0.193573667711599	0.186320754716981
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	0.724394057857701	0.831091772151899	0.899368587213891	0.832597350461662	0.714857829395274	0.60728582866293	0.523371953655613	0.441842000793966	0.381496062992126	0.336734693877551	0.30390625
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	0.220453641066454	0.246019108280255	0.275656324582339	0.318725099601594	0.368421052631579	0.414788453934361	0.490729783037475	0.586614173228346	0.68953351626813	0.768930523028884	0.852388410336727
FOURNIER_ACINAR_DEVELOPMENT_EARLY_UP	0.31187524990004	0.310729956122856	0.312400635930048	0.313545816733068	0.324313569438918	0.347100873709293	0.376932223543401	0.431458003169572	0.475812846946868	0.533386013433426	0.59889021006738
